masked_word,target,original_word,wrong_guesses
ex_r______ell__ed,t,extraconstellated,"['i', 'z', 'p', 'u']"
p_____n_c__v____n,i,photoinactivation,"['r', 'e', 's']"
s__amatogra__lo_s,u,squamatogranulous,"['p', 'h']"
__c__c___p_c_____,s,incircumspectness,"['o', 'a', 'l', 'y']"
u_comm___abl___ss,e,uncommendableness,"['t', 'i']"
_n_e_onstrati_ely,m,undemonstratively,['g']
m_______utmetu__e,h,mishikhwutmetunne,"['a', 'r', 'o', 'c']"
_r_________i_____,a,transatlantically,"['o', 'e', 'p', 'g']"
a_a_o_icosurgical,m,anatomicosurgical,"['d', 'b']"
___t_t_e___e_t_c_,o,phototherapeutics,"['m', 'n', 'l', 'd']"
sili_of___uginous,r,silicoferruginous,"['a', 't']"
s__era__rec_at_on,p,superappreciation,"['g', 'f']"
po_yph_oisboiois_,l,polyphloisboioism,"['r', 't']"
___t______g______,o,photocollographic,"['s', 'e', 'n', 'm', 'y']"
_nthropo_orphi__e,a,anthropomorphidae,"['u', 'l']"
ch_onothe__o_ete_,r,chronothermometer,"['i', 'l']"
__p___p_____a___n,o,rephosphorization,"['u', 'c', 'l', 'y']"
_____l_____r____r,o,photolithographer,"['c', 'n', 's', 'u']"
_ara___r_s___e__l,o,paranitrosophenol,"['c', 'u', 'y']"
p_opo_tio_a_ility,r,proportionability,"['s', 'e']"
t_anspo_tat_on_st,i,transportationist,['e']
u_________p__i___,o,ultracosmopolitan,"['e', 'h', 'g', 'd']"
a__o__no_o_te__o_,r,abdominoposterior,"['c', 'h', 'u']"
pr_r__p______l___,e,prerespectability,"['o', 'n', 'u', 'm', 'h']"
_ndi_cernib_ene__,s,undiscernibleness,['a']
_____lgi_li__n___,s,schoolgirlishness,"['a', 'u', 'p']"
temporosp_e_oi_al,h,temporosphenoidal,"['c', 'g']"
_tegano_hthal_ate,m,steganophthalmate,['i']
_ou__ere__os___o_,i,counterexposition,"['a', 'd', 'm', 'v']"
__oto____t______y,l,photoelectrically,"['n', 's', 'g', 'm', 'u']"
_______l____e____,r,microcolorimetric,"['s', 'a', 'n', 'u']"
___ichol_cystitis,e,pericholecystitis,['m']
oryctogno_tic___y,l,oryctognostically,['e']
___s_allop__ll_a_,y,crystallophyllian,"['e', 'u', 'm', 'q']"
su_____mu________,r,superremuneration,"['l', 'c', 'b', 'd']"
________n_b__n___,a,ascertainableness,"['o', 'u', 'm', 'p', 'd']"
_is_on_er_ingness,c,disconcertingness,"['m', 'v']"
____o____o_h__o__,e,aminoacetophenone,"['s', 'r', 'l', 'u']"
___bo__m_n_s__n__,e,triboluminescence,"['a', 'h', 'd']"
______k___t___n__,i,bibliokleptomania,"['c', 'r', 's', 'u']"
au_o_las_o_hera_y,t,autoplasmotherapy,"['x', 'c']"
ph____h_______ph_,o,photochronography,"['l', 'i', 'e', 's']"
a__osensi_iza_ion,t,autosensitization,['p']
s_____________a_e,h,sulphoichthyolate,"['r', 'n', 'm', 'd', 'g']"
p___mato___m__tr_,e,pneumatochemistry,"['l', 'g', 'd', 'b']"
d____i____i___i__,a,denationalization,"['s', 'r', 'c', 'u']"
______i___i___ion,a,reacclimatization,"['s', 'p', 'u', 'd']"
___io__t_____to__,a,edriophthalmatous,"['c', 'y', 'n', 'g']"
un_onte_tab_ene__,s,uncontestableness,"['i', 'r']"
lymph_sar__ma__us,o,lymphosarcomatous,['n']
v_l____in_ri_ni__,a,valetudinarianism,"['o', 'c', 'g', 'p']"
___l____o___a__o_,i,deflectionization,"['s', 'r', 'p', 'u', 'm']"
___r________l____,i,chorioidocyclitis,"['a', 'e', 'n', 'p', 'u']"
l_p_r____t_r_t_m_,o,laparohysterotomy,"['i', 'c', 'n', 'u']"
heter__la_tically,o,heteroblastically,['p']
_athyoro_raph_cal,i,bathyorographical,"['m', 'd']"
_n__b_____b__n___,s,unpublishableness,"['r', 't', 'o', 'd', 'c']"
basipara_hro_ati_,m,basiparachromatin,"['d', 'l']"
_______l__n__l___,o,phytopaleontology,"['i', 'r', 's', 'c', 'u']"
a_tom_tamorphos_s,i,autometamorphosis,['y']
nonco___spond_nc_,e,noncorrespondence,"['a', 'i']"
_u___cu_a__n___s_,o,tuberculatonodose,"['i', 'm', 'p']"
p__u_____p_____i_,s,pseudosymptomatic,"['r', 'n', 'h', 'l']"
p___imp_e__i__i_m,s,postimpressionism,"['a', 'l', 'd']"
__rr___g___d_____,l,serratoglandulous,"['i', 'c', 'h', 'm', 'f']"
s_ect_o_hotog___h,p,spectrophotograph,"['i', 'y']"
__ps_st_____p_al_,y,hypsistenocephaly,"['r', 'm', 'u', 'g']"
p_____ini_t__tiv_,r,preadministrative,"['o', 'c', 'u']"
__s_____h_nd_ngl_,i,misapprehendingly,"['c', 't', 'o', 'u']"
e_ect_omet___u_gy,l,electrometallurgy,['i']
p____co___ndation,e,prerecommendation,['u']
re_ons_ru___onary,t,reconstructionary,['m']
ps__d_____l_d__al,o,pseudocotyledonal,"['i', 'g', 'r']"
_____u_r_re______,a,hyposuprarenalism,"['t', 'q', 'c', 'g', 'd']"
__eumohy_rothorax,d,pneumohydrothorax,['s']
m___p___________m,t,metapostscutellum,"['i', 'n', 'r', 'h', 'd']"
__rn__u__r_z_t__n,a,vernacularization,"['s', 'p', 'b', 'm']"
su_ersubs_a__ia_e,t,supersubstantiate,"['c', 'l']"
_h_________i_____,a,rhodobacteriaceae,"['l', 'y', 'p', 'n', 's']"
__atysten_e_ha_i_,l,platystencephalic,['r']
incom_rehen_ive_y,l,incomprehensively,"['t', 'd']"
___r_me_ro_o_____,t,intrametropolitan,"['g', 'c', 's', 'u']"
_u__ma_________a_,o,bunomastodontidae,"['l', 'r', 'c', 'p', 'q']"
_____ud___r____s_,i,attitudinarianism,"['o', 'e', 'c', 'p']"
__n__n__n___ln___,s,contingentialness,"['u', 'f', 'd', 'v', 'm']"
__t__a______a_hic,e,enteradenographic,"['m', 'u', 'l', 's']"
_xt_a__t_opo__ta_,r,extrametropolitan,"['c', 'd', 's', 'u']"
_________a_l_____,e,irretrievableness,"['o', 'u', 'p', 'c']"
su_er_umerari_ess,n,supernumerariness,['l']
_se______e_e__e__,d,pseudoindependent,"['r', 'a', 'c', 'l', 'm']"
___e__h_____r__h_,p,paleophysiography,"['t', 'n', 'c', 'm']"
pl_sm__i_ph_r_les,o,plasmodiophorales,['u']
n_nr_pr_s_ntati_n,e,nonrepresentation,['u']
corr_spo_d___ship,e,correspondentship,"['a', 'm']"
par_ic_lariza_i_n,t,particularization,['s']
ele_t__ste__l_t__,c,electrostenolytic,"['a', 'm', 'p', 'u']"
____o______o_a___,s,subconcessionaire,"['l', 'y', 'p', 't']"
__c__elec___sc__e,o,microelectroscope,"['n', 'h', 'a']"
e_ectro_it_otrity,l,electrolithotrity,"['p', 'n']"
_nc______i_n__in_,a,uncompassionating,"['l', 'r', 'e', 'd']"
tri__i___t_h_drid,a,triakisoctahedrid,"['n', 'y', 'l', 'p']"
ne_r____r_m___s_s,o,neurofibromatosis,"['c', 'h', 'l']"
_o____o____t_____,e,borrelomycetaceae,"['n', 'i', 's', 'p', 'u']"
a_thropophagi_ti_,c,anthropophagistic,['u']
un_oun_e_b___n_e_,a,uncounterbalanced,"['i', 's', 'm']"
i__o_b___ible_e__,s,incombustibleness,"['a', 'r', 'd']"
t_eo__sa_t__o__st,i,theomisanthropist,"['l', 'c', 'y', 'g']"
___e_______ch____,a,lamellibranchiata,"['o', 's', 'p', 'u', 'y']"
_____r______g____,l,electrobiological,"['s', 'n', 'p', 'h', 'm']"
ant_r_f_r_ati_nal,e,antereformational,['c']
_o___e_a____a_io_,c,counteraccusation,"['l', 'p', 'm']"
__s_pp_e_e_s_vel_,i,misapprehensively,"['u', 'd', 'o']"
___k_n____t__n___,e,brokenheartedness,"['i', 'c', 'l', 'u']"
h_t_r_in_c_lati_n,o,heteroinoculation,['m']
aut_dec_m__s_t__n,o,autodecomposition,['h']
____h_g_a__a___a_,r,trichogrammatidae,"['l', 'p', 'y', 'n', 's']"
a_totha_mat__gi_t,u,autothaumaturgist,['l']
_y____y_____gi___,m,myelolymphangioma,"['c', 's', 't', 'r', 'd']"
oc_anog_a_hically,p,oceanographically,"['t', 's']"
tric_oe_it_e_ioma,h,trichoepithelioma,['n']
coun_erre_o_u_ion,t,counterresolution,['d']
___ire___u_i__is_,t,antirevolutionist,"['m', 'c', 'd']"
_nfas_i_nableness,u,unfashionableness,['t']
______om___i_____,r,pterygomandibular,"['c', 's', 'h', 'v', 'x']"
_a____g_____a___y,o,salpingostomatomy,"['c', 'r', 'e', 'h', 'u']"
h_pp__astana_e_us,c,hippocastanaceous,['r']
de_nt_ro_omor__ic,p,deanthropomorphic,"['u', 'y']"
_n__nt_nti__sn_ss,u,uncontentiousness,"['a', 'v', 'g', 'm']"
_o__e__r__i___io_,n,concentralization,"['s', 'd', 'm', 'p']"
_ltr__icr_c___i_t,m,ultramicrochemist,"['n', 'p', 'd']"
___u____e__a___al,o,rotundotetragonal,"['i', 's', 'c']"
_____t_cratica___,l,unplutocratically,"['m', 's', 'e']"
micros_ec_rosco_e,p,microspectroscope,"['h', 'u']"
_ntig__vit_tion_l,a,antigravitational,['e']
___r_c_ari_ac___s,d,hydrocharidaceous,"['t', 'l', 'n', 'm']"
o__hob_nzoquinon_,e,orthobenzoquinone,['a']
ph_s____h_m__a___,c,physicochemically,"['t', 'n', 'r']"
t__ologico_t_ical,e,theologicoethical,"['r', 'n']"
au_opho_o___c_ric,t,autophotoelectric,['n']
exemplifi_ati__al,c,exemplificational,"['s', 'r']"
si_h____ra__hia_a,o,siphonobranchiata,"['g', 'l', 'e', 'u']"
b_u__e__ea_e__e__,d,blunderheadedness,"['t', 'o', 'c']"
su_e_nume___yshi_,r,supernumeraryship,"['l', 't']"
_n_n___________s_,l,unintellectualism,"['r', 'o', 'p', 'g']"
undecip_e_a_ilit_,b,undecipherability,"['s', 'v']"
p_e_________h____,o,pneumonocirrhosis,"['a', 't', 'd', 'l']"
____o_r___r______,a,haemogregarinidae,"['t', 's', 'c', 'p']"
c_un_era__rac_i_n,t,counterattraction,['f']
he__to_erito_itis,p,hepatoperitonitis,['m']
l____o___rolo__s_,i,lepidopterologist,"['h', 'a', 'n']"
___r_noal_um_nous,i,fibrinoalbuminous,"['c', 'e']"
_______r__h____al,c,semimicrochemical,"['p', 't', 'g', 'n']"
_______v____a__o_,i,hypercivilization,"['s', 'u', 'f', 'd']"
_o______o___e_e__,s,compassionateness,"['u', 'l', 'r', 'b']"
a_t__a__t_e_ii_ae,r,anthracotheriidae,"['u', 'l', 'p']"
p_e________c____e,r,pterygobranchiate,"['u', 'd', 's', 'l']"
a____opo_iolo_i__,t,anthropobiologist,"['e', 'm', 'y']"
___rot_era_e_t__s,h,hydrotherapeutics,"['m', 'n', 'l', 'b']"
nat__na___t_ca___,l,nationalistically,"['r', 'm', 'u', 'e']"
_ron_ho_ephal_t_s,i,bronchocephalitis,['y']
____tr___sp_rs_v_,e,electrodispersive,"['n', 'u', 'a']"
c_____e__c_______,i,cardipericarditis,"['o', 'n', 'l', 'u']"
__pp_p______g____,o,hippopathological,"['s', 'e', 'r', 'n', 'u']"
pha_y_____a_ch_a_,r,pharyngobranchial,"['t', 's', 'm', 'e']"
_ho_ogly__ogra_hy,p,photoglyptography,"['n', 'c']"
ther___enetrati_n,o,thermopenetration,"['g', 'u']"
_is_espect_ulness,d,disrespectfulness,['m']
___ancr_atization,e,depancreatization,['m']
__________n__t__y,l,laparosplenectomy,"['i', 'g', 'd', 'h']"
hete_ochlo__dale_,r,heterochloridales,"['u', 'm']"
____at_p_etically,o,onomatopoetically,"['h', 'r']"
____i__e__ric_ll_,a,amphitheatrically,"['n', 's', 'q']"
_e___e_a_________,s,semimetamorphosis,"['n', 'l', 'c', 'g']"
__st_oduodenotomy,a,gastroduodenotomy,"['i', 'h']"
_n_on________n_ss,e,inconvertibleness,"['u', 'a', 'd', 'm', 'f']"
_cu_p_ur___u_____,s,sculpturesqueness,"['o', 'i', 'a']"
pos_m_ll_nn_al_s_,i,postmillennialist,['u']
_____t__p__t_t___,i,misinterpretation,"['c', 'l', 'u', 'd', 'h']"
_n____p_s__i___gy,o,anthroposociology,"['e', 'u', 'm', 'd']"
hori_onta_i_ation,z,horizontalization,"['c', 'm']"
__e_____ere_____e,s,pseudostereoscope,"['i', 'n', 'a', 'v', 'l']"
____t_rm___t___ss,e,indeterminateness,"['o', 'u', 'c', 'l']"
s___c____________,l,silicoflagellatae,"['n', 'r', 'm', 'u', 'p']"
______a_d________,r,proterandrousness,"['i', 'c', 'l', 'm']"
encep_alona_cos_s,i,encephalonarcosis,"['u', 't']"
_______a____g_e__,n,uncomplainingness,"['t', 'r', 'h', 'd']"
nonin__ammabi_i_y,l,noninflammability,"['g', 'r']"
____su___stiti_us,r,oversuperstitious,"['n', 'g', 'c']"
_____n____p_____c,r,hydronitroprussic,"['a', 'e', 'l', 'm', 'g']"
sup_____omp__s__d,c,superaccomplished,"['t', 'n', 'y']"
__ntradi_t_rine__,c,contradictoriness,['u']
na_hth__su__h_nic,l,naphtholsulphonic,"['r', 'e']"
s__iconsciousn_ss,e,semiconsciousness,"['l', 'a']"
mar__pobranc__ata,i,marsipobranchiata,"['l', 'e']"
____r___gr_p_i__l,o,nonorthographical,"['e', 'm', 'y']"
_r___y_h__de__h_d,i,trionychoideachid,"['p', 's', 'u', 'l']"
u___ejudicial_ess,n,unprejudicialness,['o']
u_d__p__p___i___d,r,underproportioned,"['s', 'a', 'z']"
my_____ter___e_u_,a,myxobacteriaceous,"['p', 'n', 'h']"
inte__odifi_ation,m,intermodification,['p']
s___na__t_a__d_n_,i,seminaphthalidine,"['r', 'g', 'u', 'o']"
unt_anslatab_l_t_,i,untranslatability,['e']
ov__p_opo___on___,r,overproportionate,"['s', 'd', 'l']"
a_t___mat_____ti_,o,autosomatognostic,"['r', 'h', 'p', 'e']"
_e___b_____z_____,a,decarboxylization,"['s', 'm', 'u', 'p', 'f']"
___at__f_a_l_____,s,unsatisfiableness,"['r', 'o', 'd']"
p__ie___p______i_,n,parietosplanchnic,"['u', 'y', 'm', 'd']"
i_t_rtr____i_____,s,intertranspicuous,"['l', 'y', 'g', 'm', 'h']"
ma_r_r_am______a_,o,macrorhamphosidae,"['t', 'l', 'n', 'g', 'y']"
pa____i______ap__,o,paleobiogeography,"['t', 'c', 'n', 's']"
__a__r_a__a_____y,i,inapproachability,"['u', 'q', 's', 'e']"
__de_v_c______ied,r,undervocabularied,"['t', 's', 'p']"
_y__ano_and___la_,m,tympanomandibular,"['h', 'c', 'e', 's']"
________isti_____,a,anachronistically,"['e', 'g', 'p', 'm', 'u']"
___y_y___t__c___y,l,polysymmetrically,"['h', 'n', 'g', 'u', 'd']"
i_terproportio_a_,n,interproportional,"['s', 'c']"
he_ose_hos_hatase,p,hexosephosphatase,['m']
p______p__l___p__,o,physicophilosophy,"['r', 'a', 't', 'e']"
_l______________n,t,electroextraction,"['s', 'p', 'u', 'm']"
_y__r___r__l_____,e,hyperthermalgesia,"['o', 'n', 'c', 'u', 'b']"
u__o_d___o_______,n,unconditionalness,"['r', 'p', 'm', 'g', 'v']"
ad_ent_re_omene__,s,adventuresomeness,"['c', 'i']"
_r_r_c__cili__i__,o,prereconciliation,"['s', 'm', 'u']"
_str_g_l_sc_ph_i_,a,astragaloscaphoid,"['e', 'n']"
sp_ct_ophotom_t__,e,spectrophotometer,"['i', 'a']"
in_e_s_pe__i_i___,r,intersuperciliary,"['b', 'o', 'd']"
___n______n___ll_,a,transubstantially,"['c', 'o', 'e', 'h']"
overse___me__ally,t,oversentimentally,['c']
autoa__lut_nat_on,i,autoagglutination,['c']
__lt_t_be___l_ted,u,multituberculated,"['p', 'n', 's', 'o']"
_e_e_e_eoro_ra__y,t,telemeteorography,"['v', 'n', 'd', 'c']"
choa_ofla_ell_dae,i,choanoflagellidae,"['t', 'm']"
__sapp___t_____ss,i,disappointingness,"['r', 'v', 'u', 'm']"
blepha_o__sch_oia,r,blepharodyschroia,['n']
____t_tut________,i,constitutionalism,"['e', 'r', 'p', 'h', 'y']"
___raper__o_eally,t,intraperitoneally,['s']
__ud_tole_ti_ul_r,a,caudatolenticular,['p']
con_ersa_iona_is_,t,conversationalist,"['m', 'g']"
h___________c____,y,hysteromyomectomy,"['a', 'i', 'l', 'p']"
_nc_mpass__na_ely,i,incompassionately,"['u', 'v']"
_nconte_por_neo_s,u,uncontemporaneous,"['i', 'g']"
_e_p____e_e_e____,r,temporocerebellar,"['s', 'n', 'i', 'g', 'h']"
s__ae______a_e_us,c,sphaerococcaceous,"['l', 't', 'i']"
i__erco__ohumeral,t,intercostohumeral,"['p', 'f']"
__t_____l_ti_____,r,anterevolutionary,"['c', 'g', 's', 'm']"
_hy_o_h_r__co_o_y,a,phytopharmacology,"['e', 'i', 's', 'n']"
rad___ransparency,t,radiotransparency,"['b', 'u']"
__n__________d_an,i,monticuliporidean,"['h', 's', 'y', 'g']"
_ut_hypn_t_z_t__n,o,autohypnotization,"['c', 'e']"
_____p_____um____,r,hydroparacoumaric,"['e', 'n', 't', 's']"
i_t____ti____ti__,r,interreticulation,"['s', 'm', 'g', 'd', 'p']"
a_______s___i____,r,anteroposteriorly,"['c', 'm', 'u', 'h']"
___p______l_g___l,o,symptomatological,"['h', 'r', 'e', 'n', 'u']"
u_s_phisticate__y,d,unsophisticatedly,['r']
____tr_th_rm__t_t,e,electrothermostat,"['n', 'i', 'u']"
b_b__o__a____a___,l,bibliographically,"['n', 't', 'e', 's', 'm']"
p____g_________ss,e,prefigurativeness,"['o', 'l', 'c', 'd', 'b']"
m___o_ho_og___h__,r,microphotographic,"['l', 'e', 's', 'n']"
___n____ther__i_t,s,spondylotherapist,"['c', 'u', 'g', 'm']"
p_eu__p__p_e_____,o,pseudoprophetical,"['n', 'm', 'y', 'g']"
_n_h_o_omo__h_c__,r,anthropomorphical,"['u', 's', 'g', 'e']"
subpostm_st_rsh_p,i,subpostmastership,['y']
_iboth_io_epha_us,d,dibothriocephalus,['g']
_v_____n_____n___,i,overdignifiedness,"['t', 'a', 'c', 'u']"
__scl_ss___c_t___,i,misclassification,"['d', 'u', 'e']"
fi____h_n_____e_l,o,fibrochondrosteal,"['p', 'm', 'y', 'g']"
__ec__o_co_ica___,l,spectroscopically,"['h', 'u', 'n']"
_u_e__ul_________,r,tubercularization,"['p', 's', 'm', 'd']"
__d_rorga___a__o_,n,underorganization,"['s', 'f', 'l', 'c']"
ph_t____r__r_ph__,o,photomicrographic,"['e', 'l', 'y', 'd']"
_____o____i___io_,c,telecommunication,"['r', 's', 'z', 'p', 'd']"
j___s___d__t_all_,r,jurisprudentially,"['c', 'o', 'k']"
_nd_d_na____r___c,o,endodynamomorphic,"['t', 'u', 'g', 's']"
di_i___g___io_i__,t,disintegrationist,"['u', 'm', 'l', 'c']"
c_nem_togr_ph_c__,a,cinematographical,"['y', 's']"
u_____ri_______ss,e,unexperiencedness,"['a', 't', 'l', 'b']"
____o________iti_,e,myeloencephalitis,"['r', 'u', 'd', 'g']"
su_e_d__b___c____,l,superdiabolically,"['n', 't', 'm', 'h']"
__cr_cl_____l_g_c,i,microclimatologic,"['e', 's', 'h', 'n']"
physic_mech_nic__,a,physicomechanical,['t']
______o_________y,l,electrostatically,"['n', 'p', 'm', 'u', 'h']"
____e__o____olo__,a,bacteriopathology,"['n', 's', 'm', 'u']"
___________za____,i,insensibilization,"['r', 'c', 'm', 'p']"
unappr_priat_n___,e,unappropriateness,"['d', 'c']"
_oo__o_a_gio_ho__,r,zoosporangiophore,"['y', 'l', 'd', 'b']"
su__________a____,m,supercommendation,"['l', 'b', 'y', 'z', 'g']"
______r_________d,u,sulphureosuffused,"['i', 't', 'a', 'n', 'c']"
______r_____e__s_,t,aphthartodocetism,"['n', 'l', 'u', 'g', 'y']"
u_e_pre__able_e__,s,unexpressableness,['i']
reo_ject_v__at_on,i,reobjectivization,['s']
_________n_s_i___,a,pharmacognostical,"['e', 'u', 'd', 'b', 'v']"
_at_omath_mat_c_an,i,iatromathematician,"['p', 'l']"
___rmogalvanom___r,e,thermogalvanometer,['i']
un_d_n____a_l_n___,i,unidentifiableness,"['o', 'm', 'c', 'r']"
_n_er_ene_r____el_,t,interpenetratively,"['u', 'g', 's', 'd']"
s_gmo__o___tostom_,i,sigmoidorectostomy,"['h', 'a', 'n']"
v_____________n_a_,i,visceroperitioneal,"['u', 'm', 'g', 'd']"
_phth_lm_nc_ph_l_n,a,ophthalmencephalon,['i']
_u__rc_r_o_iz__io_,a,supercarbonization,"['l', 'd', 'v', 'h']"
__a_a_____s___a___,c,characteristically,"['o', 'n', 'p', 'u']"
spla____apop_ysial,h,splanchnapophysial,['t']
_uper_e__i_iza_io_,s,supersensitization,"['c', 'l']"
p_______b_nif____s,r,permocarboniferous,"['l', 't', 'h', 'd']"
___er_____f__e____,i,supermagnificently,"['o', 'h', 'd', 'v', 'b']"
__p___on__n_____on,r,hyperconcentration,"['s', 'u', 'd', 'z']"
__t__sy_h_rhyth___,a,autopsychorhythmia,"['e', 'n', 'l']"
a_t__at______a___t,i,antimatrimonialist,"['g', 'p', 'c', 'h', 'u']"
t______t_t__h_____,r,triakistetrahedral,"['o', 'p', 'c', 'n', 'm']"
___p__p__n___c____,o,morphophonemically,"['s', 't', 'u', 'd']"
s____l_s___a__la__,u,spinulosogranulate,"['c', 'b', 'y', 'm']"
___um________l____,e,pneumoencephalitis,"['r', 'b', 'd', 'g']"
m__o___a_____a__a_,e,mycosphaerellaceae,"['i', 't', 'n', 'g']"
_______n_______lly,a,propagandistically,"['e', 'm', 'u', 'h']"
e_ec_______m_me_e_,r,electrodynamometer,"['i', 'h', 's', 'p', 'b']"
hyd_oele_t_i_ation,r,hydroelectrization,['s']
zoo_o_i_o_o_a_i_a_,l,zoologicobotanical,"['m', 'p', 'r', 'h']"
inc_mmens_r_bi_ity,l,incommensurability,['d']
mi___l__id__t_____,o,microlepidopterous,"['n', 'a', 'y', 'b']"
___i___n_____i_ti_,s,semisomnambulistic,"['r', 'p', 'h', 'd']"
u_d_rs_cr_t_ryship,e,undersecretaryship,['o']
h_p____ta___ph_s_s,r,hypermetamorphosis,"['g', 'c', 'l', 'd']"
__un_e___n_______n,i,countervindication,"['s', 'z', 'l', 'm', 'g']"
_______os__ph__o_s,u,calcareosulphurous,"['i', 't', 'n']"
_nt___________u___,o,anthropomorphously,"['i', 'c', 'e', 'g']"
_n_______i_h__n___,s,unaccomplishedness,"['r', 't', 'g', 'f']"
_____cer_t_b_e_e__,s,indiscerptibleness,"['a', 'o', 'u']"
co_nter_ro_os_t_on,p,counterproposition,['a']
u_der__rt_____t___,i,underparticipation,"['l', 'z', 's', 'm']"
_h_r________rphi__,m,thermometamorphism,"['c', 'l', 'g']"
pr_____m_____a__o_,i,preindemnification,"['s', 'u', 'l', 'z']"
i__o____i_a_l___ss,n,incommunicableness,"['t', 'p', 'r', 'f']"
________________ly,i,undistinguishingly,"['e', 'o', 'a', 'r', 'c']"
pr_t_r__t_r_____l_,e,preterdeterminedly,"['o', 'a', 's', 'c']"
__s_ers_n___c____n,i,dispersonification,"['u', 'y', 'l', 'h']"
_seu__me_st_u_t___,o,pseudomenstruation,"['c', 'g', 'l', 'v']"
_ubmic_o_co_ically,s,submicroscopically,"['h', 't']"
overmultipli__tio_,a,overmultiplication,['z']
visc_ri__ricardia_,e,visceripericardial,"['o', 'n']"
____rl_____r____i_,p,hyperleptoprosopic,"['a', 'n', 'g', 'u', 'm']"
psyc_op_t_olog_c_l,a,psychopathological,"['e', 'u']"
__t___cc___t_____t,i,antivaccinationist,"['r', 'e', 'l', 'u', 'm']"
______ec_________n,o,photodecomposition,"['r', 'a', 'l', 'u']"
__e_d_m___ta___t_c,i,pseudomilitaristic,"['n', 'h', 'b', 'y']"
__r______gr_______,l,parallelogrammical,"['h', 't', 'n', 's', 'y']"
d_s_i_itua_i_ati__,r,despiritualization,"['c', 'm', 'g']"
in_e____ns_e_s__is,r,intertransversalis,"['o', 'c', 'p', 'h']"
_rre_________e_e__,l,irreconcilableness,"['t', 'v', 'u', 'p', 'm']"
a__i____i_i_i__i__,t,antiprohibitionist,"['l', 'e', 'c', 'm']"
non_l_c_ri_ica_ion,t,nonelectrification,['u']
in____omm_ni_a_i__,c,intercommunicative,"['l', 'd', 's', 'f']"
_ho_ionepitheliom_,a,chorionepithelioma,"['y', 's']"
____r__r_c_______y,a,laparotrachelotomy,"['i', 'n', 's', 'u']"
__o_____o_b_om_n_l,a,thoracicoabdominal,"['p', 'e', 's', 'y']"
sp_ct_o_olog_aphic,r,spectrobolographic,"['n', 'm']"
__t___________n___,a,astragalocalcaneal,"['i', 'u', 'p', 'h']"
p____o__er_peu____,c,psychotherapeutics,"['l', 'd', 'n']"
e_e_t_o_o_t__og___,r,electrocorticogram,"['n', 'p', 'h', 's']"
ph_ryn_ol_ryn_i_is,a,pharyngolaryngitis,"['d', 'e']"
ne_______e_c_l_sis,r,nephrotuberculosis,"['y', 'a', 'm']"
__rh_dr____hr_____,e,perhydroanthracene,"['i', 'm', 's', 'u', 'l']"
_ransv_rs_v_r_ical,t,transversovertical,['g']
_c__no_l_c___c_ll_,a,actinoelectrically,"['g', 'h', 'p', 's']"
t__ns_ectific_ti_n,a,transrectification,['p']
_ep_e_e____i_e_hip,r,representativeship,"['d', 'l', 'o', 'c']"
non_nte_c_angeable,i,noninterchangeable,['u']
_______he__c_l_e__,a,antipatheticalness,"['o', 'r', 'u']"
__e_cen___li___i_n,o,overcentralization,"['s', 'u', 'p']"
car_io_ph_gmograph,d,cardiosphygmograph,['e']
________ct___t_r__,o,palaeodictyopteron,"['u', 's', 'm', 'h']"
_alpi_go_taph_li_e,n,salpingostaphyline,['u']
h_p_rth_rm_sth_si_,e,hyperthermesthesia,"['o', 'c']"
_hl____h_llig___us,o,chlorophylligenous,"['t', 'a', 'm', 'b']"
e_e__ro_au_omerism,t,electrotautomerism,"['d', 'n']"
musculot__um_nta_y,e,musculotegumentary,"['i', 'p']"
_ha_aesipho_a_eous,c,chamaesiphonaceous,['r']
c_a_o__t___oglo___,n,cyanomethemoglobin,"['s', 'p', 'r']"
_seu_ofluores_en_e,c,pseudofluorescence,['t']
ve__roc_s_orrhaph_,t,ventrocystorrhaphy,"['i', 'l']"
ps___oprof_ssor___,e,pseudoprofessorial,"['c', 'n', 'y', 't']"
_h__m____c___c____,l,thermoelectrically,"['p', 's', 'n', 'u']"
____r_____t_______,s,supersensitiveness,"['a', 'o', 'l', 'c', 'm']"
____t_r_r_________,n,unenterprisingness,"['o', 'c', 'a', 'l']"
_n_e________en___y,r,intercomplimentary,"['u', 's', 'd', 'g', 'h']"
_isun_erst_n_ingly,d,misunderstandingly,['o']
_c____n__u____n___,e,schopenhauereanism,"['t', 'l', 'd', 'g']"
______o_ad_og_ap__,r,ureteroradiography,"['c', 'n', 'l', 'm']"
___udodi__t___iti_,p,pseudodiphtheritic,"['a', 'n', 'l']"
____te_____i__ti__,n,countermachination,"['l', 's', 'z', 'g', 'd']"
_______r_____g_c__,o,phytoteratological,"['n', 'm', 's', 'u', 'd']"
p_________a__g_ap_,o,phonocinematograph,"['y', 'l', 's', 'd']"
__r__r_ac_ab____ss,e,unreproachableness,"['t', 'i', 'f', 'k']"
ov_rr__r___ntativ_,e,overrepresentative,['m']
sa__har__etab_lis_,m,saccharometabolism,"['u', 'p']"
_________s_bl___ss,e,comprehensibleness,"['a', 't', 'u', 'd']"
_o_s_a____opo___a_,n,constantinopolitan,"['h', 'r', 'e', 'y']"
_ve____h__________,i,oversophistication,"['l', 'm', 'y', 'g', 'z']"
c__amydos__ac_ida_,l,chlamydoselachidae,['t']
