masked_word,target,original_word,wrong_guesses
___h____h__a_____,t,methylethylacetic,"['o', 'n', 'r', 'p', 's']"
c__s_a____h___ia_,l,crystallophyllian,"['e', 'u', 'm']"
___________a____n,t,electroextraction,"['s', 'p', 'u', 'm', 'z']"
int__conf_ssion_l,e,interconfessional,['u']
___hec___hr___d_e,i,pithecanthropidae,"['m', 'l', 'y', 's']"
__se_s_b_l_zat___,i,insensibilization,['d']
______rr_s_______,o,counterresolution,"['a', 'y', 'p', 'h']"
b_o__o__a_h_ca___,i,biogeographically,"['n', 't', 's']"
dicty__i_____c___,a,dictyosiphonaceae,"['l', 'r', 'g', 'm']"
_ap_t__re__r_____,o,naphthoresorcinol,"['g', 'm', 'u', 'y']"
d_sr_comm__dat_o_,e,disrecommendation,"['u', 'f']"
cinemato__ap_ical,h,cinematographical,['d']
u_e___u__ible_e__,s,unexhaustibleness,"['p', 'c', 'r']"
an_iann__a_i_nis_,t,antiannexationist,"['m', 'u', 'l']"
non_ep_esent_t_ve,r,nonrepresentative,['d']
____in_i_i__a_i__,v,overindividualism,"['t', 'c', 'p', 'g', 'f']"
_urr_ptitiou_n___,s,surreptitiousness,['c']
s__eras____s_me__,t,superastonishment,"['l', 'c', 'd']"
aph_lio_ropicall_,e,apheliotropically,['u']
__t_y_r__r_p_i___,a,bathyorographical,"['e', 'd', 'n', 's']"
s__era_____lis_e_,c,superaccomplished,"['t', 'n', 'b']"
_n________b__n___,s,unsurpassableness,"['i', 't', 'o', 'c']"
_r______b_c_er__m,i,propionibacterium,"['s', 'h', 'l', 'd']"
e__e__a_a________,s,enteroanastomosis,"['l', 'c', 'p', 'g']"
a_a_o___os__g__al,i,anatomicosurgical,"['e', 'h', 'p', 'b']"
___opro_i_op_ori_,c,eccoproticophoric,"['a', 's', 'y']"
re_resen_____n_s_,t,representationist,"['m', 'l', 'h', 'u']"
h_____chl____al_s,e,heterochloridales,"['u', 'p', 'n']"
_la__o__o__o_al__,s,plasmodiophorales,"['c', 't', 'n', 'g']"
per_c_o_ecyst_t_s,i,pericholecystitis,['a']
prea__omp_is_ment,c,preaccomplishment,['d']
p_eu_ocompe_i_ive,t,pseudocompetitive,"['n', 'r']"
_on_r_di__oriness,c,contradictoriness,"['f', 'u']"
_y_t_tra_hel_t_my,o,cystotrachelotomy,['p']
buno_a_todontida_,s,bunomastodontidae,"['l', 'c']"
_nexpe_ien_edness,r,unexperiencedness,['t']
perice_en_ocl_si_,a,pericementoclasia,"['d', 'b']"
____t_____t_a__t_,i,quintessentiality,"['o', 'r', 'c', 'h', 'p']"
a_v__t____om_____,e,adventuresomeness,"['i', 'c', 'l', 'h']"
_n_r___rt__n___ty,o,unproportionality,"['h', 'e', 'c', 's']"
p_ar_ng_kerat_sis,o,pharyngokeratosis,"['l', 'u']"
ph___z_nc_graph_c,o,photozincographic,['y']
______o_l___o_____,r,urethroblennorrhea,"['s', 'i', 'c', 'p']"
__cc__________li__,a,saccharometabolism,"['n', 'u', 'p', 'y', 'd']"
o_htha_mocarci_oma,p,ophthalmocarcinoma,['d']
_p_______a___at_on,i,epidermidalization,"['s', 'f', 'c', 'u']"
neur_ph____l_g_cal,o,neurophysiological,['t']
___p____ovi_____nt,e,sulphureovirescent,"['m', 'a', 'b', 'd']"
_her__e_e__ri_a___,l,thermoelectrically,"['n', 's', 'p']"
p____op___olo____l,h,psychopathological,"['e', 'n', 'r', 'd', 'u']"
__n_______ns___n__,r,contraremonstrance,"['i', 'p', 'l', 'h']"
c__nter_ec__r_t__n,a,counterdeclaration,"['s', 'j', 'h']"
_is_n__rs_an_in_l_,d,misunderstandingly,"['p', 'o', 'c', 'h']"
___g_________rg_t_,e,manganhedenbergite,"['o', 'c', 'l', 'p', 'y']"
su_ers_ecifica_i_n,p,superspecification,"['l', 'd']"
_rostato__o_ecto__,m,prostatomyomectomy,['u']
sp____o____o______,r,spectroradiometric,"['n', 'l', 'h', 'g']"
ep_t_e_____an___ar,l,epithelioglandular,"['c', 'm', 's', 'y']"
u__e_omi_atio_a__y,n,undenominationally,"['r', 's']"
_se__o_i_i_aris_i_,t,pseudomilitaristic,"['v', 'n', 'h', 'b']"
su____d_c___r___n_,h,sulphodichloramine,"['t', 'g', 'z']"
_h__o_hro_o_h___a_,c,phycochromophyceae,"['i', 'l', 't', 's']"
__de_o_s____le_ess,n,indemonstrableness,"['u', 'c', 'p', 'v']"
_ou__er___u______e,t,counteracquittance,"['l', 'v', 's', 'm']"
s_pe_ca_boniza_ion,r,supercarbonization,['m']
a_t_____t____c__gy,o,anthropoteleoclogy,"['i', 'm', 's']"
n_n_x___n____i_i__,a,nonexchangeability,"['s', 'r', 'p', 'u']"
_______n_____c__m_,e,ureteronephrectomy,"['a', 's', 'i', 'l', 'g']"
__c__f__e______e__,n,unconfidentialness,"['r', 'm', 'v', 'g', 'p']"
__lp__g_ph__y_g_u_,s,salpingopharyngeus,"['m', 't', 'c', 'd']"
_isp__p__ti_nately,o,disproportionately,"['m', 'u']"
___n____ph________,a,transdiaphragmatic,"['o', 'l', 'e', 'y']"
_____________n___s,i,chorioidoretinitis,"['a', 'u', 'l', 'm']"
___er__re__he__c__,t,interparenthetical,"['s', 'u', 'o']"
__o_o_se_____o__s_,r,proconservationist,"['m', 'u', 'h', 'd', 'l']"
____c_____t___i_ic,o,polychromatophilic,"['e', 's', 'n', 'u']"
_a__t__t___tia_ite,r,barytostrontianite,"['l', 'c', 'u', 'h']"
_n__scr_m_nat_ngl_,i,indiscriminatingly,"['u', 'e']"
h_______ph___g____,o,histomorphological,"['e', 'y', 'n', 'u', 'd']"
__ide_tifi_ble_ess,n,unidentifiableness,['c']
_e_i_i_ilit__i_o__,s,verisimilitudinous,"['a', 'b', 'p']"
___omm___u________,s,incommensurateness,"['l', 'd', 'v', 'b', 'y']"
___i______bu_i__i_,s,semisomnambulistic,"['r', 'd', 'p', 'h']"
_h___h_la__h______,t,theophilanthropist,"['c', 'y', 'm', 'u']"
_ub_e_tivi_ti_ally,s,subjectivistically,"['p', 'n']"
z_go_at__o___e_o__,i,zygomaticosphenoid,"['u', 'r', 'l', 'f']"
_pe__ropolari__ope,s,spectropolariscope,['u']
_______de__ta_d__g,n,unmisunderstanding,"['o', 'c', 'p']"
__n_r____al_za__on,i,centrifugalization,"['s', 'd', 'p']"
possess_o_less_ess,n,possessionlessness,['a']
_r_____r_____l____,s,aristocraticalness,"['p', 'g', 'u', 'b']"
p_l_o_l___tolog__t,i,paleoclimatologist,"['h', 'b', 'y', 'n']"
___er_n______a___m,i,superindividualism,"['t', 'h', 'c', 'o']"
c_lc___o_ul__u_ou_,r,calcareosulphurous,"['i', 't', 'n']"
c_top_t_ologic_ll_,a,cytopathologically,"['e', 'u']"
p__u_op_o____o__al,s,pseudoprofessorial,"['n', 't', 'c', 'h']"
c_un_errem_n__ran_,t,counterremonstrant,['g']
u_____opy_log_aphy,e,ureteropyelography,['n']
_uperm_gn_f_centl_,i,supermagnificently,['o']
photos_nth_t_call_,y,photosynthetically,['u']
__b_______o__i_o__,u,tuberculatospinous,"['m', 'f', 'h', 'd', 'g']"
o__rco___r___i__l_,v,overconservatively,"['m', 'g', 'p']"
___p___o___p_____e,s,salpingostaphyline,"['r', 'c', 'm', 'd', 'u']"
t_i__eny_______ine,h,triphenylphosphine,"['a', 'c', 'm', 'u']"
_mni_ep_esen_a_ive,r,omnirepresentative,"['d', 'u']"
__g_o___ph_____s_s,i,angioelephantiasis,"['r', 'm', 'c', 'y']"
__nt__cyst_______y,r,ventrocystorrhaphy,"['l', 'i', 'm', 'g']"
__e_mo_eo_____i__l,h,thermogeographical,"['s', 'u', 'd', 'n']"
____hob_o_h_m___r_,y,psychobiochemistry,"['a', 'l', 'n']"
b___a_ac__o_h__o__,e,benzalacetophenone,"['r', 's', 'i']"
_a_a__d_c_________,o,palaeodictyopteron,"['s', 'm', 'h', 'u']"
nep_rotuber_u_osis,h,nephrotuberculosis,"['m', 'a']"
d______tr_____t___,i,diselectrification,"['u', 'm', 'p', 'z', 'g']"
d_sp__p__t__n___t_,i,disproportionality,"['e', 'u', 'c']"
p__con__mpo__n_o__,e,precontemporaneous,"['i', 'd', 'y']"
_n___p________l___,i,unsympathizability,"['r', 'o', 'e', 'c', 'd']"
___omm____a__e_ess,n,incommunicableness,"['t', 'd', 'r']"
h_x_s__iph_sph_ric,o,hexosediphosphoric,['a']
_a_ae__en_r____i__,o,palaeodendrologist,"['c', 'h', 'm', 'u']"
_n________na__n___,i,indiscriminateness,"['o', 'u', 'l', 'p']"
s_hopenh_uere_nis_,a,schopenhauereanism,['t']
_h___________g____,o,physiosociological,"['t', 'r', 'e', 'n', 'm']"
_m___s____t_b_l_t_,i,imprescriptibility,"['a', 'o', 'n']"
________u___z____n,i,despiritualization,"['c', 'm', 'b', 'h', 'f']"
__per_en____z____n,s,supersensitization,"['l', 'y', 'h', 'c']"
p_eu_o_oe____pel__,s,pneumonoerysipelas,"['c', 'd', 't', 'h']"
ex_ra_h_siolo_ical,p,extraphysiological,"['b', 'm']"
_uto_iogr_p_ic_lly,a,autobiographically,['d']
a__i_oe_e___i_a___,c,actinoelectrically,"['h', 'm', 'p', 'g']"
_rgill_f_rrugin_us,o,argilloferruginous,"['y', 't']"
d_____l___lb_____l,t,diethylstilbestrol,"['a', 'c', 'n', 'u']"
_ic_____id________,o,microlepidopterous,"['n', 'a', 'y', 'h', 'g']"
_u_o_u_____i_i_i__,t,autosuggestibility,"['r', 'n', 'c', 'p']"
ov__i________d____,e,overinterestedness,"['u', 'a', 'c']"
___n_c_ne_a__g_a__,o,phonocinematograph,"['l', 's', 'u']"
coun__rs__mula__on,t,counterstimulation,['p']
____c_rc____r_ntor,e,semicircumferentor,"['l', 'a', 'p']"
in___i____n_i_li__,t,inequipotentiality,"['s', 'r', 'd', 'b']"
astrop_otometr__al,h,astrophotometrical,"['g', 'u']"
_s___o_a_va_om___r,e,psychogalvanometer,"['d', 'u', 'i']"
_r_h__________m___,s,archicleistogamous,"['n', 'p', 'y', 'd']"
__g______ec_______,o,sigmoidorectostomy,"['a', 'n', 'l', 'u']"
____rc_n_ci___n___,s,superconsciousness,"['a', 't', 'l']"
c___ter_i__ic_ti__,n,countervindication,"['s', 'l', 'm']"
____c__sy___c___s_,a,anarchosyndicalism,"['t', 'e', 'p', 'u', 'b']"
_in____oa_t__o_ia_,r,ginglymoarthrodial,"['c', 'p', 's']"
o__r____r_l_____o_,i,overcentralization,"['s', 'u', 'p', 'm', 'd']"
pho_o___ho_e__i___,t,phototachometrical,"['n', 's', 'g']"
__ycho_hy_io_ogi_t,s,psychophysiologist,"['a', 'r']"
th___o_l__t_o__t__,e,thermoelectrometer,"['i', 's', 'a', 'n']"
___a____a______ia_,p,splanchnapophysial,"['r', 't', 'e', 'm']"
___n_u____n_i__ion,t,transubstantiation,"['e', 'c', 'q', 'l']"
_cc_p_t_sp__n_____,i,occipitosphenoidal,"['r', 'y', 'u', 'm']"
c__a__p___i_ac___s,e,ceratopteridaceous,"['h', 'l', 'n', 'm']"
_a_a_o__o__o_ra___,p,palaeobiogeography,"['c', 'm', 't', 'n']"
la_a______a_______,o,laparothoracoscopy,"['i', 'e', 'n', 'm', 'g']"
__e_mo__e__peu____,t,thermotherapeutics,"['l', 'n', 'd']"
ur_t_rorad_o_raphy,e,ureteroradiography,['c']
i_t____m__im__t___,r,intercomplimentary,"['s', 'u', 'd', 'h']"
p___n___n_____t__n,i,preindemnification,"['l', 's', 'z', 'u', 'g']"
p_o_o_y__nop___ou_,r,protohymenopterous,"['c', 'a', 'i']"
_u_er_e___t__e_e__,s,supersensitiveness,"['a', 'c', 'l', 'd']"
__stor_copo__t_ca_,i,historicopolitical,['y']
chloro_hylligeno__,s,chlorophylligenous,"['m', 't']"
_____ro_____raph__,e,electrotelegraphic,"['y', 'n', 'm', 's']"
_yc_s___ere___ce_e,a,mycosphaerellaceae,"['n', 't', 'i']"
p_____p______d___s,r,pleuropericarditis,"['n', 'h', 'm', 'y']"
dyna_o_eta_o__his_,m,dynamometamorphism,['l']
___teriopre_ipitin,c,bacterioprecipitin,"['s', 'y']"
_r__ez___e____r___,a,trapeziometacarpal,"['n', 'h', 's', 'd']"
___omo_o__o___p_i_,c,chromocollographic,"['t', 'n', 'e', 's']"
p_opo_t_o_able_ess,r,proportionableness,['c']
_a__o____ho_o___a_,l,paleornithological,"['y', 's', 'm', 'd', 'b']"
_nd_s__ng__sh_ngly,i,undistinguishingly,['e']
_hotod__om_osition,p,photodecomposition,['y']
elec__o__n__o_e_e_,r,electrodynamometer,"['i', 's', 'h', 'g']"
i_comme_s___bility,n,incommensurability,"['d', 'g']"
___nt_______nt____,r,countercurrentwise,"['a', 'l', 'm', 'p', 'h']"
m_mbranocor_ac_o_s,e,membranocoriaceous,"['h', 'y']"
p_r___ar__nif_r___,o,permocarboniferous,"['t', 'l', 'h', 'y']"
_erm_p_rod_t_c_lly,a,hermaphroditically,['v']
_______________phy,e,telecinematography,"['s', 'u', 'd', 'b', 'x']"
p___r___i___p___i_,c,pancreaticosplenic,"['h', 'd', 'y', 'u', 'm']"
ps__ho_n__________,y,psychoanalytically,"['u', 'e', 'r']"
c_u__e_leg__l_____,i,counterlegislation,"['b', 'p', 'm']"
______al_an___a___,o,photogalvanography,"['i', 'e', 'c', 's', 'm']"
_t_____h_t_____h_c,o,stereophotographic,"['m', 'l', 'y', 'n', 'u']"
chamaeper_clyme__m,i,chamaepericlymenum,['s']
_______st_____t___,o,cholecystocolotomy,"['i', 'n', 'a', 'r', 'u']"
__t_ro_o__t____lly,a,anthropopathically,"['m', 'e', 'g']"
_n______n_______on,i,antiadministration,"['e', 'u', 'l', 'c']"
_v__m__t____cat__n,i,overmultiplication,"['f', 's', 'd']"
_ndiscov_ra_l_n_ss,e,undiscoverableness,['y']
_____c______ca__v_,i,intercommunicative,"['s', 'f', 'l', 'p']"
_no_t_o___________,h,unorthographically,"['s', 'e', 'm', 'd']"
ps_udo_ons__vativ_,e,pseudoconservative,"['m', 'l']"
__r________m_r____,c,carbocinchomeronic,"['t', 'p', 's', 'l', 'u']"
en__m_ph_h_race__s,o,entomophthoraceous,"['d', 'y']"
___r_r_v____i_nis_,t,ultrarevolutionist,"['m', 'p', 'c']"
triaki_ic__ah_dr_n,o,triakisicosahedron,"['l', 'f']"
hyperco_ce__ra__o_,n,hyperconcentration,['s']
a_g_n_n___os__o___,i,argininephosphoric,"['t', 'l', 'u']"
p___i_____i_u__i__,n,prediscontinuation,"['l', 'm', 'h', 'g', 'v']"
c____a__________a_,n,constantinopolitan,"['r', 'e', 'm', 'h', 'u']"
dyaki_dod__ah_dron,e,dyakisdodecahedron,"['t', 'l']"
___ra_o__u___a__o_,i,intracommunication,"['e', 's', 'l', 'p']"
__ntim_nta_ization,e,sentimentalization,['c']
__e_d____er_______,s,pseudotuberculosis,"['n', 'a', 'v', 'm', 'g']"
______s___on___o_s,a,chamaesiphonaceous,"['t', 'r', 'l', 'd']"
l_p_r_h____r____m_,y,laparohysterectomy,"['i', 'n', 'u', 'g']"
o__r_o__i__ic__ion,s,oversophistication,"['f', 'l', 'm', 'd']"
_a_role_ido_terous,p,macrolepidopterous,"['g', 'h']"
_h_____my_______m_,o,chondromyxosarcoma,"['t', 'e', 'i', 'l']"
__ac____________ss,n,unacknowledgedness,"['i', 't', 'r', 'b', 'v']"
ele___o_____o_____,r,electrocardiograph,"['n', 's', 'm', 'u']"
_n_x___n___bl_n_ss,e,unexchangeableness,"['t', 'i', 'p']"
p_y____t__________,o,physicotheological,"['n', 'm', 'r', 'u']"
c__n_________l___n,o,cyanomethemoglobin,"['r', 'u', 's', 'p', 'z']"
int_rtransmissi___,e,intertransmissible,"['y', 'v']"
_e___s_______e_ess,r,reconstructiveness,"['a', 'l', 'b', 'p', 'd']"
_agn____l____i_i__,t,magnetoelectricity,"['s', 'p', 'u', 'b']"
mo_p_op_on_mically,h,morphophonemically,['s']
____o_e_a_o_o___a_,t,phytoteratological,"['m', 's', 'n', 'u', 'd']"
p__u____n__ru__i_n,s,pseudomenstruation,"['c', 'l', 'f']"
i_t______t__ti____,e,interpenetratively,"['o', 's', 'c', 'm']"
pharyng_epig__tti_,o,pharyngoepiglottic,['s']
_hoenico_te_oi_eae,p,phoenicopteroideae,"['s', 'm']"
_ntiv___in_tionist,a,antivaccinationist,['r']
poly_orp_onucl_at_,e,polymorphonucleate,"['i', 's']"
bl__ha_anth_a_____,r,blepharanthracosis,"['m', 'd', 'u', 'z']"
__t_llotriomorphi_,a,autallotriomorphic,"['e', 'n']"
pe_ic__di_ce__e_i_,r,pericardiocentesis,"['l', 'h', 'm', 'u']"
_n_n___m____n_n___,i,unintermittingness,"['o', 'a', 'c', 'd']"
_n_on_____a___n___,s,inconsiderableness,"['u', 't', 'v', 'm', 'f']"
__pe_____u__bi_it_,y,hypercoagulability,"['s', 'n', 'm']"
m__r________t_r__t,i,microlepidopterist,"['a', 'n', 'u', 'h']"
__r______t__r_____,o,chromophotographic,"['e', 's', 'n', 'l', 'u']"
tr_ns_erso_erti__l,a,transversovertical,"['p', 'u']"
_na_istoc_aticall_,r,unaristocratically,"['m', 'g']"
p___d___p_r_r_p___,h,pseudohypertrophic,"['g', 'a', 'l', 'm']"
_hyto_e_ologically,p,phytoserologically,"['m', 'n']"
___pp__c__________,i,inappreciativeness,"['o', 'l', 'u', 'h']"
t_er_____v_n__eter,a,thermogalvanometer,"['i', 'c', 'u']"
co_n_er_is_ing_ish,u,counterdistinguish,['l']
__ntr_ver_i_nali_m,o,controversionalism,['d']
____simpli_i___i_n,o,oversimplification,"['z', 'u', 'd', 'y']"
u__ati_fact_ri_e__,s,unsatisfactoriness,['l']
_u____lop__he____e,a,australopithecinae,"['q', 'd', 'b']"
______d__e____id_e,a,chlamydoselachidae,"['n', 't', 'r', 'p', 'u']"
_roncho_lennorrhe_,b,bronchoblennorrhea,"['p', 'g']"
acrotrop_o_euros_s,h,acrotrophoneurosis,['l']
__eu_ato____o_o__y,p,pneumatophilosophy,"['g', 'd', 'r']"
_ou_____________o_,r,counterpreparation,"['s', 'l', 'd', 'f']"
pseu__phellan__ene,d,pseudophellandrene,"['i', 't']"
_nt___t____n__l_st,i,antimatrimonialist,"['u', 'c', 'e']"
ps_udochro_olo_is_,e,pseudochronologist,['m']
s_b__c_osco__c_ll_,i,submicroscopically,"['t', 'h', 'e']"
en_o_hel_o_l___o__,t,endothelioblastoma,"['p', 'u', 'c', 'y']"
_s___g___c__c_n___,a,astragalocalcaneal,"['i', 'u', 'p', 'd']"
__esu_e_inten_ence,p,presuperintendence,['m']
_erh_dr__n_hr__ene,a,perhydroanthracene,"['i', 'b', 'z']"
_______s_e__b_____,n,nontransferability,"['c', 'p', 'm', 'h']"
unen_er_risingness,p,unenterprisingness,"['a', 'c']"
i__is__r__i_____ss,e,indiscerptibleness,"['a', 'o', 'v', 'u', 'm']"
_____oe__e_o__o___,s,gastroenteroptosis,"['c', 'h', 'l', 'y', 'm']"
_e___a__ca_ca_e___,r,membranocalcareous,"['i', 't', 'p', 'd', 'f']"
s__r____s____s__ss,c,supraconsciousness,"['t', 'm', 'h', 'd', 'l']"
_r_________rr_ag_a,h,bronchohemorrhagia,"['t', 'p', 'y', 's', 'l']"
sup__s_squ________,e,supersesquitertial,"['n', 'y', 'c']"
____t_o_________t_,l,electrocapillarity,"['n', 's', 'h', 'b', 'u']"
___r__t_r_st__n_ss,c,characteristicness,"['o', 'v', 'd', 'u']"
nonindividu_li_ti_,a,nonindividualistic,['p']
u__cc__p_is__d__ss,n,unaccomplishedness,"['t', 'r', 'b', 'w']"
musculo__gum_n_ar_,e,musculotegumentary,"['i', 'd']"
mic_oc_y__allogeny,r,microcrystallogeny,['h']
___oc_on_ros_rco__,m,myxochondrosarcoma,"['t', 'e', 'i']"
un__cogni_abl_n_ss,e,unrecognizableness,['f']
t________ifi__ti__,r,transmogrification,"['e', 'l', 'u', 'd']"
_r_nsrec__f_c___on,i,transrectification,"['p', 'u']"
_alae__h___l___cal,o,palaeophytological,"['n', 's', 'm']"
an_i_r__i_i_i_ni__,t,antiprohibitionist,"['e', 'l', 'c']"
_n____n__h___ene__,s,undiminishableness,"['r', 'o', 'p', 't', 'c']"
unm___nterpretab_e,i,unmisinterpretable,"['o', 'c']"
d__a_knowled_ement,g,disacknowledgement,['r']
_p_t_alm_t_n_m_t_r,o,ophthalmotonometer,"['i', 's']"
_________a____ally,s,unenthusiastically,"['o', 'r', 'p', 'm']"
s_l_o_ethylmetha_e,n,sulfonethylmethane,['b']
_p______e__ep_____,h,ophthalmencephalon,"['i', 's', 'r', 'y', 'u']"
h________r_h_c____,i,hypidiomorphically,"['t', 'e', 'g', 'n', 's']"
______a____a___ou_,i,intercartilaginous,"['p', 'm', 'h', 'd', 'y']"
__a___go_a___g____,r,pharyngolaryngitis,"['c', 'e', 'u', 'm', 'd']"
i__erco__r_dic_ory,t,intercontradictory,['m']
____er__er_____ea_,i,visceroperitioneal,"['u', 'd', 'm', 'h', 'g']"
_ns_____n__b__n_ss,e,insurmountableness,"['d', 'c', 'p', 'g']"
_horionepi_helio_a,t,chorionepithelioma,['s']
_pectr______r_ph_c,o,spectrobolographic,"['m', 'n', 'd']"
_s_cho_he___e___cs,t,psychotherapeutics,"['m', 'l', 'n', 'd']"
la_arotrac_eloto_y,h,laparotrachelotomy,"['k', 'n']"
tr__s__c_r__r_t___,n,transincorporation,"['e', 'u', 'g']"
_s_u_______u_____n,i,pseudoarticulation,"['m', 'h', 'z', 'f']"
p_ete___n_ent__n_l,r,preterconventional,"['s', 'g', 'm']"
___________b_e_e__,p,inappropriableness,"['t', 'u', 'c', 'm']"
_i_p_____ifi___i__,s,dispersonification,"['m', 'l', 'u', 'z', 'g']"
_o_ele_t______t_o_,i,nonelectrification,"['z', 's', 'u']"
p____o____op___o__,u,pseudoneuropterous,"['h', 'a', 'i', 'l']"
p___do_o___o______,e,pseudoconglomerate,"['i', 'h', 'y', 'b']"
h_ma_______r______,o,hematospectroscope,"['i', 'n', 'l']"
_i_____a_ifica_io_,s,dissyllabification,"['m', 'r', 'e']"
_a_a___t_n____ica_,l,palaeoethnological,"['r', 'm', 's']"
___e___ff____e_e__,s,interdiffusiveness,"['a', 'o', 'c', 'l', 'p']"
p__eops___o_o_i___,l,paleopsychological,"['t', 'm', 'n']"
_de_o__o__o__bro__,i,adenoliomyofibroma,"['c', 's', 'u', 't']"
__oele_t__f___t_o_,i,proelectrification,"['u', 's', 'h', 'b']"
__e__e__i____i_i_y,t,unexceptionability,"['s', 'r', 'v', 'd', 'm']"
____om__h_m___c___,a,iatromathematician,"['l', 'y', 'p']"
_cler_ch_r___d_t__,i,sclerochorioiditis,"['a', 'n']"
__a___o___a___d_an,h,brachiorrhachidian,"['e', 's', 't']"
_a_t__i_f_u___s_i_,r,bacteriofluorescin,"['p', 'h', 'd']"
d_scom_ortabl___ss,e,discomfortableness,['p']
_ncommens___bi_ity,u,uncommensurability,['d']
__t_p_yc_____ly___,s,autopsychoanalysis,"['m', 'e', 'r']"
____d_________r___,i,antidisciplinarian,"['o', 'e', 'u', 'h']"
_ro__g_ndis_ic_lly,a,propagandistically,['e']
_h_____h_l______h_,c,chromochalcography,"['t', 'i', 'e', 'n']"
_o_p__h_n__b__n___,e,comprehensibleness,"['a', 't', 'g']"
u______c_______h__,r,undersecretaryship,"['o', 'l', 'g', 'm', 'b']"
__erscrupu__usness,o,overscrupulousness,"['t', 'i']"
______e_e_e_m_____,t,antipredeterminant,"['o', 'c', 'l', 'h', 's']"
g___r_p_n_r___i_i_,t,gastropancreatitis,"['l', 'h', 'd']"
_v____p____nt_t_v_,e,overrepresentative,"['m', 'c', 'd', 'u']"
___c_r___p__i__b__,e,electrodepositable,"['n', 'z', 'h']"
___a_______a__d_a_,r,triakistetrahedral,"['o', 'n', 'c', 'p']"
____ll_l_______n_l,a,parallelepipedonal,"['t', 'c', 'u', 's', 'm']"
h_p_rth_rm__th__ia,e,hyperthermesthesia,['o']
_ne___en_e_h______,i,pneumoencephalitis,"['y', 'r', 'b', 'g']"
u_tra___ata_______,s,untranslatableness,"['i', 'c', 'g', 'z']"
____a______a__ia_e,t,cotransubstantiate,"['h', 'l', 'p', 'd']"
_s_u_o__u_________,a,pseudoequalitarian,"['c', 'm', 'y', 'v']"
_toichiomet_ica__y,l,stoichiometrically,"['n', 'd']"
_______s_____sc__e,o,laryngostroboscope,"['i', 'h', 'u', 'd', 'm']"
h_mato_ymphang_oma,e,hematolymphangioma,['d']
_a_th____a____a___,r,parthenocarpically,"['g', 's', 'm', 'u']"
anortho_raph_call_,i,anorthographically,"['u', 'e']"
e______c______e___,r,erythrocytorrhexis,"['n', 'a', 'l', 'u']"
un_er_arti_i_ation,p,underparticipation,['z']
p_y___pa__y__i__i_,c,psychopannychistic,"['r', 'l', 'm', 'e']"
_a___c_a_t__a_____,h,handicraftsmanship,"['l', 'o', 'e', 'y']"
s_mi_ydrob__zoi_ic,e,semihydrobenzoinic,['t']
e______e__o_y_____,r,extrathermodynamic,"['l', 's', 'p', 'u']"
______f___r____n__,e,pseudofluorescence,"['i', 't', 'a', 'm', 'h']"
sp_ygmoc_ro_ogr_p_,h,sphygmochronograph,['t']
ul_raf_l_erab_l___,i,ultrafilterability,['s']
hypersoph_st___ted,i,hypersophisticated,"['l', 'n']"
____p__c__r____mi_,h,autopsychorhythmia,"['e', 'n', 'l']"
_st__sio__ysiology,h,esthesiophysiology,"['a', 'r']"
co_nte__ffi_m_tion,a,counteraffirmation,['s']
_s__ome_eo_ologis_,t,astrometeorologist,"['h', 'p']"
___ud_d__h_h_r___c,i,pseudodiphtheritic,"['a', 'm', 'l', 'n']"
__e__u_ce_________,i,oversusceptibility,"['n', 'a', 'm', 'd']"
_h_ra____a______a_,o,thoracicoabdominal,"['e', 'g', 's', 'p']"
bio_h_sicochemica_,p,biophysicochemical,['t']
_v_r____st_r__t_m_,o,ovariohysterectomy,"['n', 'd', 'u']"
re_resen___iveshi_,p,representativeship,"['o', 'l']"
r____g_____g_c____,l,roentgenologically,"['h', 's', 'p', 'm', 'u']"
th_rac_cel__ch____,o,thoracoceloschisis,"['n', 'u']"
__e__r__r_______u_,a,adelarthrosomatous,"['i', 'p', 'c', 'n', 'g']"
_y______to__o_o___,p,hyperleptoprosopic,"['g', 'a', 'm', 'n']"
u_i_c_r__rated_ess,n,unincorporatedness,['b']
_r______i______i__,t,transaccidentation,"['p', 'l', 'h', 'm']"
phl__a_t_____ta__a,e,phlebarteriectasia,"['o', 'n', 'm']"
___o__ro__a_______,l,uncontrollableness,"['i', 'h', 'p', 'm', 'y']"
___r_scr____r_____,t,extrascripturality,"['o', 'n', 'd', 'm', 'v']"
_n_________c__n___,t,antipatheticalness,"['r', 'u', 'o', 'm']"
overabs_e_ious_ess,n,overabstemiousness,['c']
__lle_t_v__t___ll_,i,collectivistically,"['n', 'u', 'r']"
sphe_icot_ia___la_,r,sphericotriangular,['m']
___c_roo_mo__c___y,l,electroosmotically,"['n', 'h', 'u']"
_l_c____au_____i__,t,electrotautomerism,"['n', 'h', 'g', 'p']"
s_____o_______sio_,e,supercomprehension,"['t', 'a', 'l', 'd']"
__h____pha______a_,i,echinosphaeritidae,"['l', 'g', 'm', 'u']"
_p__n__n____p_i___,a,splanchnographical,"['e', 't', 'm', 'd']"
sup_rjustific_tio_,a,superjustification,['h']
__t_r_____r______y,o,anthropomorphously,"['i', 'e', 'c', 'g']"
hydroele__riz__ion,t,hydroelectrization,"['u', 'm']"
count_r_ro_o_ition,p,counterproposition,"['l', 'g']"
pa_allelog_a___cal,r,parallelogrammical,"['t', 'h']"
