masked_word,target,original_word,wrong_guesses
p__eop____o___p__,y,paleophysiography,"['t', 'c', 'n', 'd']"
dec_a_____ca__o__,s,declassifications,"['r', 'u', 'h']"
__n_l_man__c__an_,e,gentlemanrecusant,"['i', 'o', 'p']"
_____immu_iza_i__,s,crossimmunization,"['e', 'l', 'd']"
__vertigi_o___e__,n,unvertiginousness,['d']
j_h____c_m___t___,e,johnniecomelately,"['u', 's', 'r', 'd']"
_______es____e__e,n,noncorrespondence,"['i', 't', 'a', 'u']"
u_p__b___________,l,unproblematically,"['s', 'd', 'g', 'h']"
__ll__r__d_r___rd,a,talleyrandprigord,"['w', 'h', 'f', 'b']"
___e_sc______s___,y,hyperscrupulosity,"['n', 'a', 'm', 'g']"
int_ll__t__li_ti_,c,intellectualistic,"['r', 'o', 'p', 'f']"
o__rpropor_io____,t,overproportionate,"['s', 'l', 'y']"
co__ra__c___e_e__,s,contradictiveness,"['l', 'b', 'p']"
a___pa_r_ar__a__y,l,antipatriarchally,"['e', 'o', 'm']"
_________bu______,o,noncontributories,"['l', 'a', 'm', 'd', 'p']"
__y___o_____o___c,t,arytenoepiglottic,"['s', 'h', 'm', 'd']"
u__o__u___a___e_y,c,uncommunicatively,"['s', 'p', 'r']"
n_n_________sn_ss,i,nonfelicitousness,"['r', 'a', 'p', 'm']"
biblio_herape__i_,t,bibliotherapeutic,['s']
__________bl_____,s,nonseasonableness,"['i', 'r', 't', 'u', 'p']"
_r______r_a______,n,orthonitroaniline,"['s', 'p', 'c', 'u', 'm']"
sec_i__la__gra_hy,p,sectioplanography,['u']
__________i_i_at_,l,hydrofluosilicate,"['n', 'p', 'b', 'm']"
___e____t___gic__,l,paleophytological,"['r', 'n', 'u', 's']"
o_o____og_____c__,r,orohydrographical,"['t', 'n', 'e', 's']"
p___op___m_colo__,y,phytopharmacology,"['i', 'e', 's']"
plasm_d__ph__ales,o,plasmodiophorales,['c']
rad__b__l_g__ally,i,radiobiologically,"['t', 'n']"
d___r_d___b______,s,discreditableness,"['p', 'o', 'u', 'm']"
_r__e_he_rted_e__,s,brokenheartedness,"['p', 'w', 'i']"
__p_p_a__n__sc_p_,o,hypopharyngoscope,"['t', 'l', 'm']"
_o__o_ol_t_______,i,cosmopolitanizing,"['e', 'r', 'v', 'u']"
__s_mi__e__i__is_,l,postmillennialist,"['r', 'd', 'u', 'c']"
c___rasugges_ible,t,contrasuggestible,"['h', 'p']"
__t_ph___s_ph____,i,antiphilosophical,"['r', 'e', 'y', 'u']"
_enzene_z__enzene,b,benzeneazobenzene,"['y', 'u', 'l', 'p']"
__e_____t____ne__,s,overbumptiousness,"['c', 'a', 'l', 'f']"
___e__e____n___on,i,directexamination,"['s', 'p', 'u', 'l']"
unde_handedne__e_,s,underhandednesses,['c']
__a_i_i_a_______y,u,quasimiraculously,"['t', 'n', 'e', 'd', 'g']"
____c_________c_l,i,anticommunistical,"['r', 'e', 'p', 'h', 'g']"
_erice_e___cl__i_,a,pericementoclasia,"['u', 'h', 'y', 'd']"
se_f_____e_usness,r,selfrighteousness,"['c', 'p', 'a', 'm']"
____i_o__o_ontoi_,d,hypsilophodontoid,"['r', 'c', 'a', 'u']"
_ve__ffe_s_ve_ess,n,overoffensiveness,"['a', 'd', 'u', 'l']"
_ad_o__a_s_a____y,r,radiotransparency,"['l', 'g', 'm']"
__d_sc_ib_b____ss,e,undescribableness,"['t', 'o', 'p', 'y']"
____r_____o______,s,unperspicuousness,"['t', 'a', 'l', 'm', 'h']"
p____s_e__eph__i_,l,platystencephalic,"['o', 'r', 'm']"
su_________bu____,r,supercontribution,"['l', 'a', 'd', 'y']"
_pp____p_i__i__i_,c,apperceptionistic,"['l', 'h', 'u', 'm', 'd']"
sup_rlog_cal____s,i,superlogicalities,['z']
_ommemo_a_iveness,t,commemorativeness,"['d', 'l']"
_e______i_i___io_,a,selfgratification,"['z', 'm', 'p', 'u']"
__o_d_r__ad_d____,e,chowderheadedness,"['u', 'l', 'b']"
_s___ch_ndr_pa_hy,o,osteochondropathy,"['u', 'i']"
________e_t__a__a,i,bibliokleptomania,"['y', 'c', 'r', 'u', 's']"
_________ici_____,s,supersuspiciously,"['a', 't', 'n', 'm', 'h']"
m_h_mme__n______n,a,mohammedanization,"['r', 'u', 'c', 'l']"
_r______hli____us,e,trentepohliaceous,"['y', 'm', 'd', 'g']"
____x____i_l___ss,e,nonextendibleness,"['a', 'p', 'u']"
i_______i______ss,n,incontaminateness,"['l', 'b', 'r', 'd', 'u']"
_v_____t____l____,o,overemotionalness,"['c', 'u', 'p', 'd', 'y']"
__n_uine_____ul__,a,sanguineovascular,"['t', 'q', 'p']"
serra_og_a_du_ous,l,serratoglandulous,['c']
nonsacr_le__ousl_,i,nonsacrilegiously,['t']
____owc______ri_g,l,tallowchandlering,"['u', 's', 'p']"
mic_o___c__o___i_,r,microelectrolysis,"['p', 'a', 'h', 'n']"
_____ra__at__a___,l,polypragmatically,"['n', 'u', 'h', 's', 'd']"
____o___o____t_on,r,rephosphorization,"['c', 'l', 'm', 'd', 'f']"
n_n__n_fi_i__n_ss,e,nonbeneficialness,"['t', 'v', 'd']"
__ete____e___t___,o,ureteropyelostomy,"['i', 'n', 'a', 'c', 'g']"
_ra________ipi_a_,c,trachelooccipital,"['s', 'n', 'g']"
n_na_a_____aln_ss,c,nonacademicalness,"['t', 'r', 'g', 'p']"
oliv_co_pl_xion__,e,olivecomplexioned,['a']
___lono__yn___da_,i,ptilonorhynchidae,"['g', 'u', 'm']"
a__ia_heis_ica__y,t,antiatheistically,['r']
hem_ach_oma_ops_a,i,hemiachromatopsia,"['y', 'd']"
_n_e_g_____tene__,r,undergraduateness,"['i', 'o', 'l']"
___e__c_n___o___y,s,superscandalously,"['i', 't', 'm', 'h']"
_e_______e____lly,a,hematopoietically,"['r', 'n', 's', 'u', 'g']"
_o__m_eachab_l_ty,i,nonimpeachability,"['r', 'u']"
_epe_________t___,r,repersonalization,"['c', 'd', 'm', 'u']"
overco__cie_tio__,n,overconscientious,"['a', 'm']"
su_er_aturali_i_g,n,supernaturalizing,"['m', 'd']"
ma_si_o__anchiata,r,marsipobranchiata,"['f', 'g']"
r__o___io_i______,e,revolutionizement,"['a', 'c', 's', 'y']"
psychoge_e__cally,t,psychogenetically,"['m', 'r']"
_h_______ph_c____,r,thermographically,"['s', 'n', 'd', 'u']"
supe__atu_a_istic,r,supernaturalistic,"['m', 'b']"
in_u__re__i_ility,s,insuppressibility,['a']
__i_o__uo_e_ce_ce,r,tribofluorescence,"['p', 'm', 'h', 'd']"
pa___g__g_aph__a_,l,paleogeographical,"['t', 'n', 's', 'y']"
qu____on_en__on__,a,quasiconventional,"['d', 'g', 'm']"
______g_______lly,a,chartographically,"['n', 'e', 's', 'u']"
__t____st_______s,a,antiaristocracies,"['l', 'u', 'm', 'p']"
ps____p_______is_,l,pseudoparallelism,"['t', 'h', 'n', 'g']"
trans_ss_ntiatin_,e,transessentiating,"['u', 'y']"
_ui_tesse_tialit_,n,quintessentiality,['c']
sup_rca_o_iza_io_,n,supercanonization,['l']
r__iobro____sters,a,radiobroadcasters,"['h', 'm']"
pse_doporph_riti_,u,pseudoporphyritic,['a']
r____ra_chis_m__t,e,reenfranchisement,['b']
__em___l_________,a,haemagglutination,"['r', 'c', 's', 'p']"
________sc_____o_,t,teletranscription,"['u', 'd', 'm', 'f']"
pa_a__________ca_,l,palaeethnological,"['r', 'm', 's', 'd', 'y']"
_h____h_l__ene__c,y,phytophylogenetic,"['a', 'm', 'r']"
i_t_mp_rat___ss_s,e,intemperatenesses,"['o', 'u']"
_olysymme_ric_lly,t,polysymmetrically,['h']
__ex_a_stible_ess,u,unexhaustibleness,['p']
n_n_n_l____b_l_t_,i,noninflammability,"['c', 'g', 'e']"
ly_____yt__at__i_,o,lymphocytomatosis,"['r', 'e', 'n', 'd']"
d__advan_ag__u___,s,disadvantageously,"['r', 'c', 'h']"
____dmo____li__ss,r,grandmotherliness,"['u', 'b', 'p', 'c']"
__i_ho__i_h_lio_a,t,trichoepithelioma,"['n', 's', 'y', 'd']"
a_t______a_t_____,s,antischolasticism,"['r', 'u', 'p', 'e']"
po_ych_om_tophi_e,l,polychromatophile,['s']
_e_o__e__ody____c,r,aerothermodynamic,"['p', 's', 'l']"
int_rnationa_is__,e,internationalised,"['m', 'u']"
_a_ro_l__a___all_,c,macroclimatically,"['g', 'p', 'e', 'u']"
___ss_dyn____e_e_,o,glossodynamometer,"['i', 'c', 'h', 'p']"
ethno_us__olog_st,i,ethnomusicologist,"['d', 'a']"
_m_er_urbableness,p,imperturbableness,['c']
____f_rni___dn___,s,wellfurnishedness,"['o', 't', 'm']"
_n_i_o_____i__i__,a,anticommercialist,"['p', 'u', 'd', 'v', 'y']"
_mpe__uadablene__,s,impersuadableness,['q']
_u____om__t_c_ll_,a,quasiromantically,"['e', 'p', 'd', 'b']"
po___y__pop_y_e_l,a,postzygapophyseal,"['r', 'n', 'm']"
e_rio_hthal_atous,d,edriophthalmatous,"['g', 'b']"
a_____________ary,m,anticomplementary,"['u', 's', 'h', 'g', 'd']"
__c____v_________,s,uncarnivorousness,"['t', 'l', 'm', 'd']"
___r_i__i_i______,e,overdignifiedness,"['t', 'a', 'l', 'c', 'u']"
a_tih_p_rt__siv_s,e,antihypertensives,"['o', 'u']"
acromo_ogramma_ic,t,acromonogrammatic,['d']
a_____r_______s__,i,anticeremoniously,"['p', 'h', 'g', 'd', 'v']"
d____os___s______,r,dextrosinistrally,"['c', 'p', 'h', 'm']"
n_n_ast_d__usness,i,nonfastidiousness,['c']
tr_c_loroet_yle_e,h,trichloroethylene,"['a', 'm']"
_ve_luxu_i_us_ess,o,overluxuriousness,"['d', 'c']"
_ucoi_insulp_uric,m,mucoitinsulphuric,"['d', 'b']"
_i_ro_pe_tro__opy,c,microspectroscopy,"['h', 'l']"
immuno__matolo_ic,e,immunohematologic,"['y', 'p']"
o_longwedges_a_ed,p,oblongwedgeshaped,['k']
_ono____e________,m,monosymmetrically,"['h', 'p', 'u', 'g', 'b']"
f_b______ca_____s,i,fibropericarditis,"['u', 'n', 'l']"
_u_t___an_an___ng,r,subterraneanizing,"['l', 'm', 'd']"
__b__c_____n_____,o,tuberculatonodose,"['i', 'p', 'm', 'h', 'y']"
_______r_e__ll___,i,quattuordecillion,"['s', 'm', 'p', 'y']"
n_ns_cc_ssi_n____,l,nonsuccessionally,"['b', 't', 'f', 'm']"
in__rr__ic____i_n,t,interreticulation,"['s', 'p', 'f', 'd']"
__comme_d_ble_ess,n,uncommendableness,['i']
_ulp_op_o_p_orou_,h,sulphophosphorous,['m']
_ho___y__o__h__hy,r,cholecystorrhaphy,"['i', 'n', 'g', 'm', 'd']"
___r_______u_____,s,nonrebelliousness,"['t', 'c', 'a', 'p', 'm']"
__nt____n_o__on_r,m,gentlemancommoner,"['i', 'p', 's']"
u__isa_va__ageous,d,undisadvantageous,['r']
_e___b__________n,a,decarboxylization,"['s', 'u', 'm', 'p', 'f']"
m_sch_evo_s_esses,i,mischievousnesses,"['r', 'l']"
cere_ro_e_i_gitis,n,cerebromeningitis,"['l', 'd']"
__llab_rati_eness,o,collaborativeness,"['u', 'p']"
u_sa__sf_a_____ss,i,unsatisfiableness,"['d', 'c', 'r']"
_e_iffe_e_ti_ti__,d,dedifferentiation,"['s', 'c', 'v']"
_o___n_______n___,e,rottenheartedness,"['i', 'c', 'l', 'u', 'm']"
u__o__l__________,c,uncomplicatedness,"['r', 'v', 'g', 'y']"
autod__o_position,m,autodecomposition,"['r', 'y']"
__i_____o____mo__,p,epiphyllospermous,"['t', 'a', 'n', 'c']"
mothe_oftho_s_nds,a,motherofthousands,"['i', 'y']"
___r__c___n___c__,a,pharmacodynamical,"['e', 't', 's', 'u', 'v']"
di___p________i__,a,discoplacentalian,"['r', 'm', 'u', 'h']"
un_ir_ums_rip_i_n,c,uncircumscription,['v']
_________d_n_n___,e,overprovidentness,"['a', 'g', 'l', 'c']"
_____r_a____h___a,e,electroanesthesia,"['p', 'g', 'm', 'u', 'b']"
_o_________r_____,n,nondisintegrating,"['c', 'l', 'u', 'p']"
_n_ver__tytra_ned,i,universitytrained,"['l', 'o']"
s__________u___i_,n,snowonthemountain,"['r', 'c', 'p', 'l', 'd']"
_ype__eta_o_p_is_,m,hypermetamorphism,['l']
an_ie_ol__ionally,t,antievolutionally,['r']
__s_sh__es_e__i_n,a,postshakespearian,"['c', 'd', 'u']"
tr__ezo_hozo_hor_,p,trapezophozophora,"['y', 'i']"
_ut______t___t___,o,autohypnotization,"['r', 'e', 'c', 's']"
____p____n__r_p__,h,theophilanthropic,"['g', 'y', 's', 'm']"
_yst__o_____otomy,r,hysterolaparotomy,"['i', 'c', 'g']"
___m___________sm,i,premillenarianism,"['t', 'o', 'c', 'h', 'g']"
s____i___i__s__ss,n,sanctimoniousness,"['r', 'l', 'p', 'd', 'g']"
____rs_________ss,e,unpersuadableness,"['i', 't', 'o', 'v']"
_nte_evol_tion__y,a,anterevolutionary,"['s', 'c']"
p_eumo_oc_rrho___,i,pneumonocirrhosis,['a']
sphae_ococcaceo_s,u,sphaerococcaceous,"['l', 'm']"
_h___ch________h_,o,photochronography,"['i', 'l', 'e', 's', 'm']"
_upe__ccumul_ting,a,superaccumulating,"['o', 'd']"
n_nsc__l_stic_lly,a,nonscholastically,['u']
s_o__s__nl__eness,r,sportsmanlikeness,"['d', 'u', 'c']"
_e__r___mme_ri_a_,c,centrosymmetrical,"['d', 'h', 'u', 'g']"
_o____t_e_t_li_es,a,compartmentalizes,"['h', 'u', 'd']"
_i_natu_alization,d,disnaturalization,['g']
___a_p_a___i_a___,l,nonalphabetically,"['r', 's', 'm', 'u']"
__r_____on_____n_,e,perfectionizement,"['a', 's', 'l', 'g']"
u_fash_o_ab_e_ess,n,unfashionableness,"['w', 't']"
__n__rtot_n_____r,e,kindertotenlieder,"['a', 'c', 'p']"
__aja____________,e,kwajaleineniwetok,"['s', 'u', 'c', 'r']"
___e_g_h_e__o___g,r,strengthrestoring,"['a', 'w', 'p']"
h_x_kisoct_h_d_on,a,hexakisoctahedron,['y']
bib_i_g_a__i_a__y,l,bibliographically,"['t', 'n', 's', 'e']"
w__t__ut_w__t_r__,s,westsouthwesterly,"['i', 'a', 'd', 'c']"
___n_____l_p__nic,e,magnetotelephonic,"['r', 'u', 'y', 's']"
sili__fe__ugin_us,r,silicoferruginous,['d']
_ve_embell_shment,i,overembellishment,['a']
p_l_eo_ryst_ll_ne,a,palaeocrystalline,['b']
_____e_i__i___i__,n,counterindication,"['l', 's', 'z', 'm']"
ch__e_g_aph_cally,o,choreographically,['m']
c_rc_m_m__l___o__,a,circumambulations,"['e', 'f', 'g', 'd']"
c___t_lloc_e__c_l,a,crystallochemical,"['n', 'u', 'p', 'd']"
___l_oh_alo_las_a,y,nucleohyaloplasma,"['t', 'b', 'i', 'd']"
tri__l__i__s_____,e,triboluminescence,"['a', 'g', 'h', 'd']"
_tripperh_rve_ter,s,stripperharvester,['n']
______e__e_____a_,n,noninterventional,"['c', 's', 'p', 'u']"
ph_t_c_nd_cti_ity,o,photoconductivity,['e']
co__e_c_a___a__on,i,commercialisation,"['z', 'p', 'b', 'u']"
___o__od_tiv_____,a,accommodativeness,"['u', 'p', 'r', 'b']"
_r______i_a_i__a_,o,prodenominational,"['c', 's', 'z', 'u', 'g']"
p__h_ca__h__p_da_,i,pithecanthropidae,"['l', 's', 'y']"
v___________m____,e,voltaelectrometer,"['i', 'n', 's', 'u']"
s__f_p_n__n__n_ss,e,selfopinionedness,"['a', 't', 'u', 'b']"
or__o____o__i_o__,n,orthobenzoquinone,"['s', 'p', 'a', 'g', 'c']"
____e___ss__e_ess,n,nonpermissiveness,"['c', 'a', 't', 'u', 'f']"
n_n__n___f______n,i,nonsanctification,"['r', 'e', 'u', 'l']"
hi___c____n_ce___,a,hippocastanaceous,"['r', 'm', 'l']"
___ak___c_ahe____,i,triakisoctahedrid,"['u', 'n', 'q', 'b']"
c_unte_su__esti_n,g,countersuggestion,"['b', 'm']"
c_em_______ec__m_,l,chemopallidectomy,"['r', 'n', 's', 'u']"
__c______a____z__,i,microminiaturized,"['l', 's', 'p', 'h']"
_er___o___o______,a,dermatoautoplasty,"['i', 'n', 'c', 'h']"
non_re_en____on__,a,nonpresentational,"['c', 'h', 'g']"
____e_d_c_____e__,a,palaeodictyoptera,"['n', 's', 'u', 'v']"
_i___c__n___ste__,o,fibrochondrosteal,"['m', 'u', 'y', 'p']"
_el______l__at__n,o,selfdiscoloration,"['u', 'z', 'p', 'm']"
_p___a___________,o,ophthalmomyositis,"['e', 'n', 'r', 'c', 'g']"
____u___a___a____,t,consubstantiation,"['l', 'r', 'e', 'p']"
untopograp__call_,i,untopographically,"['s', 'e']"
____r_f_r________,a,antereformational,"['s', 'u', 'p', 'c']"
___t__l______iti_,h,ophthalmoneuritis,"['c', 'y', 'd', 'g', 'b']"
_li__i_w__d__l__d,n,aliceinwonderland,"['t', 's', 'h', 'p']"
nonfun_am_ntal_st,d,nonfundamentalist,"['c', 'g']"
____i__t__ti_riz_,e,plenipotentiarize,"['s', 'q', 'u', 'c']"
_o____a_h____a___,y,nonmetaphysically,"['r', 'g', 'b', 'd']"
p_______e___n____,c,physicomechanical,"['r', 't', 'u', 'd', 'g']"
s_________h_c____,l,selenographically,"['t', 'm', 'u', 'd', 'b']"
n_nsu_s___u___n_l,t,nonsubstitutional,"['r', 'e', 'c']"
i_di__i___i______,s,indistinctiveness,"['a', 'l', 'o', 'b', 'm']"
_______e_____all_,o,nonprofessionally,"['c', 't', 'u', 'm']"
__mpat_etectomie_,s,sympathetectomies,"['r', 'd']"
__ry_g_s___i____y,l,laryngoscopically,"['t', 'e', 'h', 'm']"
_i__u_lo_utiona_y,c,circumlocutionary,"['s', 'p']"
unc_mm_s_____v___,i,uncommiseratively,"['d', 'b', 'g']"
ov___ol___cal____,e,overpolemicalness,"['t', 'z', 'd', 'u']"
__nd____nt__at_ng,i,windowventilating,"['c', 'r', 's']"
m_ddycom__exioned,l,muddycomplexioned,['a']
__a__l______a__ly,i,quasilegitimately,"['n', 'r', 'o', 'c']"
l_g_____ge_e__e__,s,lightfingeredness,"['o', 'a', 'u', 'c']"
___re_rese____i_e,n,nonrepresentative,"['l', 'c', 'u', 'm']"
___d_stina_ianism,e,predestinarianism,"['o', 'l']"
p_o_eco_c_l_at_o_,i,proreconciliation,"['u', 'd']"
_i____a_i___a__i_,r,microradiographic,"['s', 't', 'l', 'n']"
___d_d____r___t__,i,epididymoorchitis,"['a', 'n', 'u', 'l', 'g']"
s_cc__rep_i_rosis,a,saccharephidrosis,"['u', 't']"
__e_e__be__n_ne__,r,overexuberantness,"['i', 'g', 'p', 'l']"
_n____________a_y,r,intersuperciliary,"['o', 'm', 'v', 'g', 'h']"
elect_othe__o_tat,r,electrothermostat,['i']
mis_ik_w_tmet___e,n,mishikhwutmetunne,"['a', 'l']"
___op_ot__opho___,c,eccoproticophoric,"['a', 'n', 'l']"
ma_i__sympatheti_,c,magicosympathetic,"['n', 'r']"
_________tiv_____,s,unsuperlativeness,"['o', 'c', 'd', 'm', 'f']"
n________n_e____p,r,nostrummongership,"['a', 'c', 'l', 'd']"
non_on__m_o_a_i__,r,noncontemporaries,"['v', 'u', 'l', 'y']"
___y_a___i__ci_us,o,polygamodioecious,"['n', 'h', 'r']"
pseudoorga_i_a___,l,pseudoorganically,"['t', 'm']"
p____a____v____a_,c,prostaticovesical,"['n', 'u', 'h', 'd', 'm']"
s__________s_n_ss,l,schoolgirlishness,"['u', 'p', 't', 'a', 'f']"
t_____o_o__t_a___,r,trichloromethanes,"['y', 'p', 'u', 'g']"
___a__a_ta_l___ss,n,unwarrantableness,"['c', 'p', 'd', 'i']"
_upe__hival_ou_ly,s,superchivalrously,['n']
o__r__nt_ro__n___,e,overventurousness,"['i', 'a', 'h']"
ha_f______at__g__,i,halfinsinuatingly,"['e', 'd', 'o']"
sig_i_i_ative_ess,n,significativeness,['l']
_s______g_a_h__al,p,pseudepigraphical,"['o', 't', 'm', 'y']"
n_n______t_v_st__,c,noncollectivistic,"['a', 'r', 'd', 'p']"
__l_rt_tr____l___,c,chlortetracycline,"['p', 's', 'g', 'u']"
_o______g__uou__y,n,nondisingenuously,"['t', 'a', 'r']"
reinc_rn_ti_nists,a,reincarnationists,"['u', 'h']"
_o__i_p___o___e__,n,nondiaphanousness,"['c', 't', 'r']"
a____a__do__a__s_,i,antimacedonianism,"['r', 'p', 'h']"
_ec__c____i_er_u_,o,hectocotyliferous,"['n', 'm', 'a']"
u__ul__u___u_____,s,unsulphureousness,"['i', 'c', 't', 'a', 'b']"
s_______r__l_s__c,i,semimaterialistic,"['o', 'u', 'n', 'p']"
se____n__________,r,selfcontradictory,"['m', 'u', 'p', 'g']"
__per__r_cu_ou___,y,hypermiraculously,"['t', 'n', 'd', 'v']"
_____y____iz__i__,n,selfhypnotization,"['r', 'm', 'c', 'd', 'u']"
ov_rs__ad_as_n_ss,e,oversteadfastness,['u']
____f___o________,r,antiferroelectric,"['s', 'u', 'd', 'p']"
tr______m__t_ti__,e,transelementation,"['c', 'g', 'd', 'u']"
___r_gr__________,s,improgressiveness,"['a', 't', 'c', 'l']"
_e________i__l__e,t,septatoarticulate,"['n', 'm', 'd', 'h', 'z']"
____ropo_orp_id__,h,anthropomorphidae,"['c', 'l', 's']"
quasi_o_ationall_,c,quasivocationally,['r']
_____lo_e__ra_o__,m,musculomembranous,"['t', 'y', 'i', 'p']"
s___h___os_ff_s__,u,sulphureosuffused,"['i', 'c', 'y']"
s__f_o__u_i___io_,c,selfcommunication,"['z', 'p', 'r', 'x']"
b__b_b_________es,i,biobibliographies,"['t', 'n', 'c', 'm', 'z']"
_____t_______r___,e,seventeenhundreds,"['o', 'i', 'a', 'c']"
_____a_s____a____,n,nontransformation,"['c', 'e', 'l', 'p', 'u']"
u__e_p__p__t___e_,r,underproportioned,"['s', 'a', 'l', 'm']"
__rn___r_usn_ss_s,o,carnivorousnesses,"['t', 'f', 'm']"
_______ber___a_ed,u,multituberculated,"['o', 'n', 's']"
____moc__o_o_____,r,seismochronograph,"['t', 'l', 'y', 'd']"
__r____rap_i_a__y,l,chronographically,"['t', 'e', 'u', 'm']"
u_retrogre__i_ely,s,unretrogressively,"['p', 'a']"
q_as_rebell_o_sl_,i,quasirebelliously,['g']
_o__o___rmi_o___y,n,nonconterminously,"['f', 'd', 'a']"
s__ii_s_i___i__ly,t,semiinstinctively,"['a', 'g', 'o', 'r']"
___u_l_c_n_s___on,i,republicanisation,"['d', 'm', 'h', 'g']"
___b_n_____s___n_,r,harbingerofspring,"['t', 'c', 'l', 'u']"
_______ci__l_____,e,unappreciableness,"['o', 't', 'd', 'm']"
h_r__s__r_hr_sh_r,e,harvesterthresher,"['o', 'u', 'i']"
_a___a_ach___at_n,r,basiparachromatin,"['l', 'e', 'y', 'u']"
_upe_co__e_vative,r,superconservative,"['m', 'g']"
__p____p_____t__y,l,laparosplenectomy,"['i', 'h', 'u', 'd']"
___e_____yo_o____,l,paleichthyologist,"['r', 'n', 'm', 'u']"
__p_rm___an__a__y,l,supermechanically,"['t', 'o', 'd', 'b']"
_e___s_c_l_z____n,i,dephysicalization,"['r', 'u', 'm']"
mic_o_h_om_t_ica_,r,microrheometrical,"['p', 'u']"
pter____r___hi_te,a,pterygobranchiate,"['s', 'd', 'u']"
___preve_tive_ess,n,nonpreventiveness,['c']
car_i_pneum__raph,o,cardiopneumograph,"['t', 's']"
_hond_opha_yngea_,r,chondropharyngeal,"['s', 'i']"
n_u_opsyc_opat_ic,h,neuropsychopathic,"['m', 'l']"
_a__o___ho_d_o_a_,r,sarcoenchondromas,"['i', 'l', 't']"
sculp_u__squ_n_ss,e,sculpturesqueness,['h']
_____p__he_______,a,quasipathetically,"['o', 'r', 'n', 'm', 'd']"
___u_d______d____,s,misunderstoodness,"['a', 'p', 'l', 'c']"
_o__o_o___t__a__y,l,sociologistically,"['n', 'm', 'e', 'p']"
sl__d_rs___ld_r_d,e,slendershouldered,"['p', 'a', 't', 'i']"
__p_titi__s__ss_s,e,repetitiousnesses,"['v', 'c', 'a']"
_____oc__o______s,e,heterochloridales,"['n', 'u', 'p', 'm']"
_etero_eneousness,g,heterogeneousness,"['m', 'v']"
pha_a__o_o_a___a_,c,phalacrocoracidae,"['t', 'm', 'g']"
inte__ubjecti_ely,r,intersubjectively,['o']
str__ghtup_n__own,d,straightupanddown,"['e', 'l']"
_en___e_omene__e_,s,venturesomenesses,"['i', 'c', 'l']"
c__n_______s____n,o,counterexposition,"['a', 'h', 'l', 'm']"
__ng____a____n___,e,singleheartedness,"['o', 'c', 'u', 'm', 'p']"
ps_ud_h_xa__nally,e,pseudohexagonally,['t']
s_____h__s____t__,n,splanchnoskeleton,"['i', 'r', 'd', 'u', 'm']"
__t___________s_s,o,anthropomorphisms,"['e', 'l', 'c', 'g']"
v_rnacu_ari_ation,l,vernacularization,['s']
e_ec_r__hana__sis,t,electrothanatosis,"['p', 'd']"
_______a_s______y,l,precollapsibility,"['n', 'u', 'm', 'v']"
p__ryngobr_n__i_l,a,pharyngobranchial,['s']
_hl_m_domon_did_e,a,chlamydomonadidae,['p']
maxi__oma_di_u_ar,l,maxillomandibular,['c']
_o_mat__mat__a__y,l,nonmathematically,"['r', 'f', 'g', 'u']"
tran__er_t_nea___,l,transperitoneally,"['h', 'c', 'm']"
_uto_et__or_hosis,m,autometamorphosis,['y']
___f_u______a____,s,selfsubordination,"['c', 'g', 'm', 'y', 'z']"
___n______r___ll_,i,ethnohistorically,"['p', 'u', 'm', 'g', 'd']"
ant_c_nc__t__n__t,i,anticonceptionist,"['r', 'u', 'v', 'l']"
_se_docom_e_i_ive,t,pseudocompetitive,['r']
_neumohy_rothora_,d,pneumohydrothorax,['l']
___c____ific__i__,s,subclassification,"['r', 'e', 'd', 'm', 'p']"
sul_hoichthyol_t_,p,sulphoichthyolate,['f']
__a_ea__e_____a_e,u,chateauneufdupape,"['i', 'r', 'l', 's', 'm']"
_____et_e_______n,l,scarletvermillion,"['h', 'p', 'z', 'd']"
__o_o_eac___a__on,t,photoreactivation,"['l', 'm', 's', 'u']"
____m___i__sp_i__,g,goodmorningspring,"['e', 'c', 't']"
______s_pp__ss___,m,immunosuppression,"['a', 'g', 't', 'l', 'c']"
far__r__n_ralship,e,farmergeneralship,['t']
tele___t__r___i__,g,telephotographing,"['c', 'm', 's', 'd']"
prophylacto_o_t_a,d,prophylactodontia,['s']
_l_w_______id___d,e,flowerembroidered,"['n', 'c', 'a', 't']"
_o______c_o______,s,nonlubriciousness,"['t', 'a', 'p', 'm', 'h']"
hyp__my___c__n___,s,hypermysticalness,"['o', 'd', 'u', 'g']"
m__hano_h__a_____,c,mechanotheraputic,"['l', 's', 'y', 'd']"
_o_sugg_s______ss,e,nonsuggestiveness,"['a', 'l', 'b']"
__y___lim___l_gi_,o,phytoclimatologic,"['s', 'e', 'r', 'n']"
_a______cu__c____,s,vasovesiculectomy,"['r', 'n', 'p', 'h']"
__l____l___ll_t__,a,silicoflagellatae,"['p', 'n', 'u', 'r', 'd']"
pa__i___i___a____,s,passiondistracted,"['l', 'u', 'y', 'm']"
___v_v__a___s_ess,n,nonviviparousness,"['c', 'l', 't']"
q___q__ce_te_____,n,quasquicentennial,"['r', 'o', 'd', 'p']"
s__i__e_ss______e,r,squirrelsstagnate,"['m', 'o', 'b', 'p']"
hy_ermet__hysi__l,p,hypermetaphysical,['o']
_nt_r_onf_ss_onal,i,interconfessional,['u']
pala_o__pog_ap___,y,palaeotypographic,"['n', 'u', 'm']"
d___t__i__i__ti__,a,dematerialisation,"['z', 'c', 'u', 'p', 'g']"
